player_id,clean_sheet,goals_conceded,saves,penalty_save,punches,total_high_claim,total_keeper_sweeper,keeper_throws,goal_kicks
144510.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162020.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132927.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14848.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51699.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131743.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160672.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144698.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48542.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161463.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160847.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42655.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90847.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133548.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51790.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179279.0,0.0,17.0,36.0,0.0,8.0,0.0,2.0,26.0,41.0
160096.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154766.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130623.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93899.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131781.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58929.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160587.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179281.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93725.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21858.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44033.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161456.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32140.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175685.0,0.0,13.0,23.0,1.0,2.0,3.0,5.0,33.0,41.0
139561.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160897.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162021.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53278.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180035.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22162.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175380.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43047.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93814.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17894.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42971.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94221.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43997.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175680.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46933.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180005.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160781.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159741.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14289.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154433.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180212.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21222.0,0.0,8.0,16.0,0.0,2.0,0.0,1.0,7.0,39.0
91606.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160895.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175534.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157053.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50336.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20023.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180034.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47176.0,0.0,7.0,9.0,0.0,1.0,1.0,2.0,13.0,22.0
180424.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90688.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130553.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175596.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172462.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160166.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180889.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35777.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64876.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31037.0,0.0,6.0,7.0,1.0,2.0,0.0,1.0,11.0,14.0
32165.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,11.0
134380.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161996.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180046.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53183.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14288.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175528.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179415.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161550.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180063.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160103.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23153.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161537.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94350.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132466.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,4.0,14.0
162014.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131690.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18566.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163747.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159635.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41632.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179421.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159677.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161559.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180097.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53032.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135976.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6013.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154172.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130400.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179147.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160652.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94486.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136298.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0
93957.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162023.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10048.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32012.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180206.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144289.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49710.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159974.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180848.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172469.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90117.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159287.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132770.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93962.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30554.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180200.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180123.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129751.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160300.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0
161386.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161384.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135671.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175441.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30959.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172390.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171568.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172388.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11241.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160698.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133675.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161396.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
